"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"225083_at"	"0.83"	"0.4170571"	"0.829896"	"-5.299"	"0.2032961"	"GTF3C6"	"general transcription factor IIIC subunit 6"
"230582_at"	"0.83"	"0.4170921"	"-0.8298326"	"-5.299"	"-0.311422"	"HECA"	"hdc homolog, cell cycle regulator"
"242873_at"	"0.83"	"0.4171081"	"-0.8298036"	"-5.2991"	"-0.5385215"	"LOC101928100"	"uncharacterized LOC101928100"
"242122_at"	"0.83"	"0.417143"	"0.8297403"	"-5.2991"	"0.518375"	""	""
"236551_at"	"0.83"	"0.4171622"	"0.8297055"	"-5.2991"	"0.5975392"	"ZNF311"	"zinc finger protein 311"
"235595_at"	"0.83"	"0.4172127"	"0.8296138"	"-5.2992"	"0.4278898"	"ARHGEF2"	"Rho/Rac guanine nucleotide exchange factor 2"
"236497_at"	"0.83"	"0.4172168"	"-0.8296064"	"-5.2992"	"-0.25675"	"LOC729683"	"uncharacterized LOC729683"
"232392_at"	"0.83"	"0.4172258"	"-0.82959"	"-5.2992"	"-0.4650274"	"SRSF3"	"serine and arginine rich splicing factor 3"
"242763_at"	"0.83"	"0.4172761"	"-0.8294989"	"-5.2993"	"-0.3522026"	""	""
"234304_s_at"	"0.83"	"0.4173668"	"0.8293344"	"-5.2994"	"0.5107347"	"IPO11-LRRC70///IPO11"	"IPO11-LRRC70 readthrough///importin 11"
"235643_at"	"0.83"	"0.4173671"	"0.8293339"	"-5.2994"	"0.4951136"	"SAMD9L"	"sterile alpha motif domain containing 9 like"
"243307_at"	"0.83"	"0.4174394"	"-0.8292028"	"-5.2995"	"-0.5975798"	""	""
"223221_at"	"0.83"	"0.4175038"	"-0.829086"	"-5.2996"	"-0.3732078"	"SCO1"	"SCO1 cytochrome c oxidase assembly protein"
"229757_at"	"0.83"	"0.4176061"	"0.8289006"	"-5.2997"	"0.2152491"	""	""
"231122_x_at"	"0.83"	"0.4176246"	"0.8288671"	"-5.2997"	"0.3640472"	"ZDHHC19"	"zinc finger DHHC-type containing 19"
"230824_at"	"0.83"	"0.417723"	"-0.8286889"	"-5.2999"	"-0.4124346"	"MARCH10"	"membrane associated ring-CH-type finger 10"
"242499_at"	"0.83"	"0.4177351"	"-0.828667"	"-5.2999"	"-0.3921097"	"U2AF1"	"U2 small nuclear RNA auxiliary factor 1"
"226386_at"	"0.83"	"0.4178927"	"0.8283815"	"-5.3001"	"0.1864998"	"MALSU1"	"mitochondrial assembly of ribosomal large subunit 1"
"230534_at"	"0.83"	"0.4179868"	"0.8282109"	"-5.3002"	"0.4438248"	"ZNF678"	"zinc finger protein 678"
"238752_at"	"0.83"	"0.4179963"	"0.8281937"	"-5.3002"	"0.4112105"	"GPLD1"	"glycosylphosphatidylinositol specific phospholipase D1"
"240028_at"	"0.831"	"0.4181576"	"-0.8279016"	"-5.3004"	"-0.5570776"	"FSIP2"	"fibrous sheath interacting protein 2"
"234888_at"	"0.831"	"0.4182035"	"-0.8278186"	"-5.3005"	"-0.394619"	"CACHD1"	"cache domain containing 1"
"232729_at"	"0.831"	"0.418285"	"0.8276709"	"-5.3006"	"0.5493401"	"FBXO32"	"F-box protein 32"
"237895_at"	"0.831"	"0.418355"	"0.8275443"	"-5.3007"	"0.2678516"	""	""
"243624_at"	"0.831"	"0.41837"	"-0.8275171"	"-5.3007"	"-0.2905736"	"PIAS2"	"protein inhibitor of activated STAT 2"
"234136_at"	"0.831"	"0.4185009"	"-0.8272802"	"-5.3009"	"-0.412901"	""	""
"242758_x_at"	"0.831"	"0.4185381"	"-0.8272128"	"-5.3009"	"-0.5291553"	"KDM3A"	"lysine demethylase 3A"
"235569_at"	"0.831"	"0.4185508"	"-0.8271898"	"-5.301"	"-0.4112894"	"VPS37D"	"VPS37D, ESCRT-I subunit"
"232114_at"	"0.831"	"0.4185835"	"0.8271308"	"-5.301"	"0.3554282"	"MED12L"	"mediator complex subunit 12 like"
"232522_at"	"0.831"	"0.4186114"	"0.8270802"	"-5.301"	"0.2096264"	""	""
"236059_at"	"0.831"	"0.4186284"	"-0.8270495"	"-5.3011"	"-0.398856"	"LOC100130428"	"IGYY565"
"225643_at"	"0.831"	"0.4186464"	"-0.8270168"	"-5.3011"	"-0.2231286"	"MAPK1IP1L"	"mitogen-activated protein kinase 1 interacting protein 1 like"
"231830_x_at"	"0.831"	"0.4186532"	"-0.8270047"	"-5.3011"	"-0.506834"	"RAB11FIP1"	"RAB11 family interacting protein 1"
"234401_at"	"0.831"	"0.418665"	"-0.8269833"	"-5.3011"	"-0.3545923"	""	""
"227660_at"	"0.831"	"0.418676"	"-0.8269634"	"-5.3011"	"-0.2363091"	"ANTXR1"	"anthrax toxin receptor 1"
"243892_at"	"0.831"	"0.418694"	"-0.8269307"	"-5.3011"	"-0.4648426"	"LOC102724809"	"uncharacterized LOC102724809"
"237418_at"	"0.831"	"0.4187371"	"0.8268528"	"-5.3012"	"0.2774662"	""	""
"243977_at"	"0.831"	"0.4187493"	"-0.8268308"	"-5.3012"	"-0.2374728"	"LOC541472"	"uncharacterized LOC541472"
"243742_at"	"0.831"	"0.4187877"	"0.8267613"	"-5.3013"	"0.5158813"	"LOC100505797"	"myosin heavy chain IB-like"
"224422_x_at"	"0.831"	"0.4189854"	"-0.8264037"	"-5.3015"	"-0.4149925"	"PMCHL2"	"pro-melanin concentrating hormone like 2 (pseudogene)"
"229988_at"	"0.831"	"0.4190718"	"-0.8262474"	"-5.3016"	"-0.3185497"	""	""
"243982_at"	"0.831"	"0.4191046"	"-0.8261882"	"-5.3017"	"-0.3738931"	""	""
"240464_at"	"0.831"	"0.4191539"	"-0.8260991"	"-5.3017"	"-0.3068965"	""	""
"223349_s_at"	"0.831"	"0.4192205"	"-0.8259787"	"-5.3018"	"-0.323404"	"BOK"	"BOK, BCL2 family apoptosis regulator"
"223240_at"	"0.831"	"0.4192642"	"-0.8258996"	"-5.3019"	"-0.4987879"	"FBXO8"	"F-box protein 8"
"237219_at"	"0.831"	"0.419325"	"-0.8257897"	"-5.302"	"-0.673474"	"LOC101928259"	"uncharacterized LOC101928259"
"224011_at"	"0.831"	"0.4193629"	"-0.8257213"	"-5.302"	"-0.3777213"	""	""
"240571_at"	"0.831"	"0.4194029"	"-0.825649"	"-5.3021"	"-0.4011393"	""	""
"243150_at"	"0.831"	"0.4195805"	"0.8253281"	"-5.3023"	"0.5385268"	""	""
"224154_at"	"0.831"	"0.4195845"	"-0.8253208"	"-5.3023"	"-0.4845605"	"B3GNT2"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
"229639_s_at"	"0.831"	"0.4196042"	"-0.8252852"	"-5.3023"	"-0.4488188"	"SLC19A1"	"solute carrier family 19 member 1"
"233083_at"	"0.831"	"0.4197278"	"0.8250619"	"-5.3025"	"0.3668851"	"MTHFD2L"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like"
"242539_at"	"0.831"	"0.4197492"	"-0.8250232"	"-5.3025"	"-0.2292827"	"DIS3L2"	"DIS3 like 3'-5' exoribonuclease 2"
"227758_at"	"0.831"	"0.4197585"	"0.8250064"	"-5.3025"	"0.2471588"	"RERG"	"RAS like estrogen regulated growth inhibitor"
"242745_at"	"0.831"	"0.4197773"	"-0.8249725"	"-5.3026"	"-0.5251291"	"CASR"	"calcium sensing receptor"
"241924_at"	"0.831"	"0.4198467"	"-0.8248471"	"-5.3027"	"-0.2132817"	""	""
"232510_s_at"	"0.831"	"0.4199124"	"-0.8247284"	"-5.3027"	"-0.3307388"	"DPP3"	"dipeptidyl peptidase 3"
"225312_at"	"0.832"	"0.4199683"	"0.8246275"	"-5.3028"	"0.1897532"	"COMMD6"	"COMM domain containing 6"
"234019_at"	"0.832"	"0.4201066"	"0.8243778"	"-5.303"	"0.5327906"	""	""
"242903_at"	"0.832"	"0.420287"	"0.8240523"	"-5.3032"	"0.288299"	"IFNGR1"	"interferon gamma receptor 1"
"235501_at"	"0.832"	"0.420306"	"-0.8240178"	"-5.3033"	"-0.2878739"	""	""
"239958_at"	"0.832"	"0.4203077"	"-0.8240148"	"-5.3033"	"-0.5404444"	"PSMD5-AS1"	"PSMD5 antisense RNA 1 (head to head)"
"226521_s_at"	"0.832"	"0.4203335"	"0.8239683"	"-5.3033"	"0.1997574"	"FAM175A"	"family with sequence similarity 175 member A"
"227292_at"	"0.832"	"0.4203625"	"0.8239159"	"-5.3033"	"0.2660247"	"C11orf84"	"chromosome 11 open reading frame 84"
"235042_at"	"0.832"	"0.4205475"	"-0.8235822"	"-5.3036"	"-0.443681"	"XIRP1"	"xin actin binding repeat containing 1"
"226151_x_at"	"0.832"	"0.4205647"	"-0.8235511"	"-5.3036"	"-0.2477702"	"CRYZL1"	"crystallin zeta like 1"
"228644_s_at"	"0.832"	"0.4205697"	"0.823542"	"-5.3036"	"0.4399784"	"SLC12A4"	"solute carrier family 12 member 4"
"225796_at"	"0.832"	"0.4206233"	"-0.8234453"	"-5.3037"	"-0.2530327"	"PXK"	"PX domain containing serine/threonine kinase like"
"227478_at"	"0.832"	"0.4206535"	"-0.823391"	"-5.3037"	"-0.2548685"	"SETBP1"	"SET binding protein 1"
"243063_at"	"0.832"	"0.4206589"	"-0.8233812"	"-5.3037"	"-0.38149"	""	""
"242242_at"	"0.832"	"0.420797"	"0.8231322"	"-5.3039"	"0.2809816"	"USP32///USP6"	"ubiquitin specific peptidase 32///ubiquitin specific peptidase 6"
"231036_at"	"0.832"	"0.4208264"	"0.8230791"	"-5.3039"	"0.3887226"	"LOC100505774"	"uncharacterized LOC100505774"
"241657_at"	"0.832"	"0.4208371"	"0.8230598"	"-5.3039"	"0.5080932"	""	""
"228430_at"	"0.832"	"0.4208579"	"0.8230223"	"-5.304"	"0.4285675"	"BOLA3-AS1"	"BOLA3 antisense RNA 1 (head to head)"
"232789_at"	"0.832"	"0.4208598"	"0.8230188"	"-5.304"	"0.2461709"	""	""
"240479_at"	"0.832"	"0.4208765"	"0.8229888"	"-5.304"	"0.4778707"	"HS3ST5"	"heparan sulfate-glucosamine 3-sulfotransferase 5"
"240617_at"	"0.832"	"0.4209926"	"-0.8227793"	"-5.3041"	"-0.3923889"	"TONSL-AS1"	"TONSL antisense RNA 1"
"227605_at"	"0.832"	"0.4210009"	"0.8227644"	"-5.3042"	"0.2653855"	"AIMP1"	"aminoacyl tRNA synthetase complex interacting multifunctional protein 1"
"227442_at"	"0.832"	"0.421087"	"-0.8226093"	"-5.3043"	"-0.2425811"	"COX18"	"COX18, cytochrome c oxidase assembly factor"
"226485_at"	"0.832"	"0.4210889"	"0.8226058"	"-5.3043"	"0.3180442"	"LOC101928274///VSIG10"	"uncharacterized LOC101928274///V-set and immunoglobulin domain containing 10"
"240557_at"	"0.832"	"0.4211964"	"0.8224121"	"-5.3044"	"0.2405097"	"TSC22D2"	"TSC22 domain family member 2"
"243868_at"	"0.832"	"0.4212662"	"-0.8222863"	"-5.3045"	"-0.4026819"	"RFX3"	"regulatory factor X3"
"233788_at"	"0.832"	"0.4214165"	"0.8220154"	"-5.3047"	"0.3257332"	""	""
"223628_at"	"0.832"	"0.4214461"	"0.8219621"	"-5.3047"	"0.4562829"	"TMEM191A"	"transmembrane protein 191A (pseudogene)"
"227129_x_at"	"0.832"	"0.4214631"	"0.8219315"	"-5.3048"	"0.1972386"	"LINC01000"	"long intergenic non-protein coding RNA 1000"
"227064_at"	"0.832"	"0.4214686"	"0.8219215"	"-5.3048"	"0.1512898"	"ANKRD40"	"ankyrin repeat domain 40"
"243947_s_at"	"0.832"	"0.4214775"	"-0.8219054"	"-5.3048"	"-0.4900417"	""	""
"235247_at"	"0.832"	"0.4215279"	"-0.8218146"	"-5.3048"	"-0.5627677"	""	""
"236285_at"	"0.832"	"0.4215342"	"-0.8218033"	"-5.3049"	"-0.270761"	"KLHDC7B"	"kelch domain containing 7B"
"226132_s_at"	"0.832"	"0.4215604"	"0.8217562"	"-5.3049"	"0.3384019"	"MANEAL"	"mannosidase endo-alpha like"
"228521_s_at"	"0.832"	"0.4215715"	"0.8217361"	"-5.3049"	"0.2399922"	"MIA-RAB4B///RAB4B"	"MIA-RAB4B readthrough (NMD candidate)///RAB4B, member RAS oncogene family"
"227381_at"	"0.832"	"0.4216581"	"-0.8215801"	"-5.305"	"-0.3416042"	"CERCAM"	"cerebral endothelial cell adhesion molecule"
"239198_at"	"0.832"	"0.4216602"	"-0.8215764"	"-5.305"	"-0.2312847"	"EZH1"	"enhancer of zeste 1 polycomb repressive complex 2 subunit"
"241872_at"	"0.832"	"0.4217062"	"-0.8214935"	"-5.3051"	"-0.2906758"	""	""
"236825_at"	"0.832"	"0.4217233"	"-0.8214627"	"-5.3051"	"-0.220712"	"BFSP2-AS1"	"BFSP2 antisense RNA 1"
"232723_at"	"0.832"	"0.4218406"	"0.8212514"	"-5.3053"	"0.5506072"	""	""
"227464_at"	"0.832"	"0.4218437"	"-0.8212459"	"-5.3053"	"-0.2565077"	"ACSF3"	"acyl-CoA synthetase family member 3"
"228053_s_at"	"0.832"	"0.4219135"	"-0.8211203"	"-5.3053"	"-0.2725273"	"TOMM5"	"translocase of outer mitochondrial membrane 5"
"231849_at"	"0.832"	"0.4219726"	"-0.8210137"	"-5.3054"	"-0.4687217"	"KRT80"	"keratin 80"
"230655_at"	"0.832"	"0.4219756"	"-0.8210084"	"-5.3054"	"-0.4123718"	""	""
"225141_at"	"0.832"	"0.4219922"	"-0.8209785"	"-5.3054"	"-0.1855653"	"NFATC3"	"nuclear factor of activated T-cells 3"
"231892_at"	"0.832"	"0.4220265"	"-0.8209167"	"-5.3055"	"-0.3517066"	"ARHGEF39"	"Rho guanine nucleotide exchange factor 39"
"223760_s_at"	"0.832"	"0.4220425"	"-0.8208879"	"-5.3055"	"-0.2502325"	"RAB7A"	"RAB7A, member RAS oncogene family"
"240322_at"	"0.832"	"0.4220427"	"-0.8208876"	"-5.3055"	"-0.4361989"	""	""
"229284_at"	"0.832"	"0.4221186"	"-0.8207511"	"-5.3056"	"-0.3610643"	"MAT2B"	"methionine adenosyltransferase 2B"
"244863_at"	"0.832"	"0.4221384"	"-0.8207153"	"-5.3056"	"-0.5655963"	"SH3GLB2"	"SH3 domain containing GRB2 like endophilin B2"
"231549_at"	"0.832"	"0.4221438"	"-0.8207056"	"-5.3056"	"-0.4482947"	"C1orf158"	"chromosome 1 open reading frame 158"
"233259_at"	"0.832"	"0.4221458"	"-0.820702"	"-5.3056"	"-0.6431334"	"EFCC1"	"EF-hand and coiled-coil domain containing 1"
"225503_at"	"0.832"	"0.4221581"	"0.82068"	"-5.3057"	"0.3626246"	"DHRSX"	"dehydrogenase/reductase X-linked"
"243178_at"	"0.832"	"0.422275"	"0.8204695"	"-5.3058"	"0.4442294"	""	""
"241601_at"	"0.832"	"0.4223279"	"0.8203743"	"-5.3059"	"0.4467864"	"WIPF3"	"WAS/WASL interacting protein family member 3"
"242497_at"	"0.832"	"0.4223623"	"-0.8203124"	"-5.3059"	"-0.3782759"	"TRAFD1"	"TRAF-type zinc finger domain containing 1"
"242757_at"	"0.832"	"0.4223804"	"0.8202798"	"-5.306"	"0.4082102"	"MDGA1"	"MAM domain containing glycosylphosphatidylinositol anchor 1"
"235402_at"	"0.832"	"0.4224248"	"-0.8202"	"-5.306"	"-0.5909383"	"PPP1R32"	"protein phosphatase 1 regulatory subunit 32"
"238416_x_at"	"0.832"	"0.4224398"	"0.820173"	"-5.306"	"0.5447881"	"ZC3H18"	"zinc finger CCCH-type containing 18"
"244241_x_at"	"0.832"	"0.4224509"	"0.820153"	"-5.306"	"0.3343273"	""	""
"229498_at"	"0.832"	"0.4225598"	"-0.8199571"	"-5.3062"	"-0.2201201"	"MBNL3"	"muscleblind like splicing regulator 3"
"235760_at"	"0.832"	"0.4225699"	"-0.819939"	"-5.3062"	"-0.4387527"	"NSD1"	"nuclear receptor binding SET domain protein 1"
"239407_at"	"0.832"	"0.4225786"	"0.8199233"	"-5.3062"	"0.3614009"	"PAXBP1-AS1"	"PAXBP1 antisense RNA 1"
"231987_at"	"0.832"	"0.4225892"	"-0.8199043"	"-5.3062"	"-0.2253411"	"CARMN"	"cardiac mesoderm enhancer-associated non-coding RNA"
"236033_at"	"0.832"	"0.4226382"	"-0.8198162"	"-5.3063"	"-0.2145139"	"ASB12"	"ankyrin repeat and SOCS box containing 12"
"237606_at"	"0.832"	"0.4228116"	"0.8195044"	"-5.3065"	"0.528509"	"CD53"	"CD53 molecule"
"236861_at"	"0.832"	"0.4228275"	"0.8194757"	"-5.3065"	"0.4491873"	""	""
"240587_x_at"	"0.832"	"0.4228431"	"-0.8194477"	"-5.3066"	"-0.2639215"	""	""
"226443_at"	"0.832"	"0.4228577"	"0.8194215"	"-5.3066"	"0.277899"	"FAM122A"	"family with sequence similarity 122A"
"237965_at"	"0.832"	"0.4228965"	"-0.8193516"	"-5.3066"	"-0.4066117"	""	""
"225790_at"	"0.832"	"0.4229163"	"-0.8193161"	"-5.3066"	"-0.556369"	"MSRB3"	"methionine sulfoxide reductase B3"
"231795_at"	"0.832"	"0.422938"	"0.8192771"	"-5.3067"	"0.4374612"	"STON1"	"stonin 1"
"243862_at"	"0.832"	"0.4230007"	"0.8191644"	"-5.3068"	"0.5121154"	"RASEF"	"RAS and EF-hand domain containing"
"239754_at"	"0.832"	"0.4230071"	"-0.8191528"	"-5.3068"	"-0.2980609"	"SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A"	"small nucleolar RNA, C/D box 65///small nucleolar RNA, C/D box 49B///LRRC75A antisense RNA 1///small nucleolar RNA, C/D box 49A"
"233820_at"	"0.832"	"0.4231388"	"0.8189162"	"-5.3069"	"0.276876"	"FAS"	"Fas cell surface death receptor"
"230465_at"	"0.832"	"0.4231648"	"-0.8188695"	"-5.307"	"-0.6932837"	"HS2ST1"	"heparan sulfate 2-O-sulfotransferase 1"
"230704_s_at"	"0.832"	"0.4231861"	"-0.8188311"	"-5.307"	"-0.4320927"	"ITGB4"	"integrin subunit beta 4"
"223564_s_at"	"0.832"	"0.4232183"	"-0.8187733"	"-5.307"	"-0.4485007"	"GNB1L"	"G protein subunit beta 1 like"
"243218_at"	"0.832"	"0.4232793"	"-0.8186637"	"-5.3071"	"-0.3748191"	""	""
"224430_s_at"	"0.832"	"0.4232836"	"-0.8186559"	"-5.3071"	"-0.3257603"	"MTO1"	"mitochondrial tRNA translation optimization 1"
"242415_at"	"0.832"	"0.4233083"	"0.8186117"	"-5.3072"	"0.4156758"	"FBRSL1"	"fibrosin like 1"
"234779_at"	"0.833"	"0.4234624"	"0.8183348"	"-5.3074"	"0.5791073"	""	""
"229440_at"	"0.833"	"0.4236028"	"-0.8180827"	"-5.3075"	"-0.3610219"	"RBM47"	"RNA binding motif protein 47"
"239967_at"	"0.833"	"0.4236931"	"0.8179204"	"-5.3077"	"0.4166898"	""	""
"233028_at"	"0.833"	"0.4238129"	"-0.8177054"	"-5.3078"	"-0.5167163"	"MCMBP"	"minichromosome maintenance complex binding protein"
"230026_at"	"0.833"	"0.423815"	"0.8177016"	"-5.3078"	"0.317934"	"MRPL43"	"mitochondrial ribosomal protein L43"
"233770_at"	"0.833"	"0.4238236"	"-0.8176861"	"-5.3078"	"-0.3845889"	""	""
"234928_x_at"	"0.833"	"0.4238257"	"-0.8176823"	"-5.3078"	"-0.3694803"	"RUNX3"	"runt related transcription factor 3"
"234585_at"	"0.833"	"0.4238438"	"-0.8176498"	"-5.3078"	"-0.2012345"	""	""
"228891_at"	"0.833"	"0.4239263"	"-0.8175019"	"-5.308"	"-0.2623519"	"SEMA4D"	"semaphorin 4D"
"230632_at"	"0.833"	"0.4239988"	"0.8173716"	"-5.308"	"0.3665108"	"IL10RB-AS1"	"IL10RB antisense RNA 1 (head to head)"
"238922_at"	"0.833"	"0.4240172"	"-0.8173386"	"-5.3081"	"-0.4702082"	""	""
"225633_at"	"0.833"	"0.4240454"	"0.8172879"	"-5.3081"	"0.1920358"	"DPY19L3"	"dpy-19 like 3 (C. elegans)"
"237779_at"	"0.833"	"0.4240981"	"-0.8171934"	"-5.3082"	"-0.2097983"	"LOC100505711"	"uncharacterized LOC100505711"
"238236_at"	"0.833"	"0.4241398"	"-0.8171185"	"-5.3082"	"-0.4816463"	""	""
"224393_s_at"	"0.833"	"0.4241408"	"0.8171167"	"-5.3082"	"0.3208367"	"CECR6"	"cat eye syndrome chromosome region, candidate 6"
"226800_at"	"0.833"	"0.4241528"	"0.8170952"	"-5.3082"	"0.2036916"	"EFCAB7"	"EF-hand calcium binding domain 7"
"226349_at"	"0.833"	"0.4241702"	"0.8170641"	"-5.3083"	"0.4527708"	"C12orf45"	"chromosome 12 open reading frame 45"
"227076_at"	"0.833"	"0.4242248"	"-0.8169661"	"-5.3083"	"-0.2507254"	"NCAPH2"	"non-SMC condensin II complex subunit H2"
"231039_at"	"0.833"	"0.4242657"	"-0.8168927"	"-5.3084"	"-0.4314556"	"NAA30"	"N(alpha)-acetyltransferase 30, NatC catalytic subunit"
"241263_at"	"0.833"	"0.4242821"	"0.8168632"	"-5.3084"	"0.3615959"	"RAB21"	"RAB21, member RAS oncogene family"
"240965_at"	"0.833"	"0.4243011"	"-0.8168293"	"-5.3084"	"-0.5580673"	""	""
"237062_at"	"0.833"	"0.4243928"	"-0.8166646"	"-5.3086"	"-0.2795814"	""	""
"234597_at"	"0.833"	"0.4244228"	"0.8166109"	"-5.3086"	"0.5598511"	""	""
"223861_at"	"0.833"	"0.4244278"	"0.816602"	"-5.3086"	"0.5039293"	"HORMAD1"	"HORMA domain containing 1"
"238638_at"	"0.833"	"0.4244891"	"0.8164919"	"-5.3087"	"0.4806878"	"SLC37A2"	"solute carrier family 37 member 2"
"234282_at"	"0.833"	"0.4245321"	"0.8164148"	"-5.3087"	"0.5614574"	""	""
"243544_at"	"0.833"	"0.4246302"	"-0.8162389"	"-5.3089"	"-0.3900216"	"ADH1B"	"alcohol dehydrogenase 1B (class I), beta polypeptide"
"230905_at"	"0.833"	"0.4246361"	"-0.8162284"	"-5.3089"	"-0.224183"	""	""
"228385_at"	"0.833"	"0.4246642"	"0.816178"	"-5.3089"	"0.2849766"	"DDX59"	"DEAD-box helicase 59"
"237841_at"	"0.833"	"0.4246822"	"0.8161457"	"-5.3089"	"0.5027598"	""	""
"228534_s_at"	"0.833"	"0.4246914"	"0.8161292"	"-5.3089"	"0.4949698"	""	""
"227146_at"	"0.833"	"0.4247122"	"0.816092"	"-5.309"	"0.3527279"	"QSOX2"	"quiescin sulfhydryl oxidase 2"
"227075_at"	"0.833"	"0.424733"	"-0.8160546"	"-5.309"	"-0.2188235"	"ELP3"	"elongator acetyltransferase complex subunit 3"
"224645_at"	"0.833"	"0.4248221"	"-0.8158948"	"-5.3091"	"-0.2178809"	"EIF4EBP2"	"eukaryotic translation initiation factor 4E binding protein 2"
"238099_at"	"0.833"	"0.4248247"	"-0.8158903"	"-5.3091"	"-0.3066905"	""	""
"230516_at"	"0.833"	"0.4248732"	"-0.8158033"	"-5.3092"	"-0.6173696"	"MALSU1"	"mitochondrial assembly of ribosomal large subunit 1"
"223327_x_at"	"0.833"	"0.4249283"	"0.8157045"	"-5.3092"	"0.4477255"	"GOLGA2P10"	"golgin A2 pseudogene 10"
"236464_at"	"0.833"	"0.4249452"	"-0.8156743"	"-5.3093"	"-0.4769573"	""	""
"243331_at"	"0.833"	"0.4250447"	"-0.8154959"	"-5.3094"	"-0.234614"	""	""
"241359_at"	"0.833"	"0.4250941"	"0.8154073"	"-5.3095"	"0.310293"	"TLCD2"	"TLC domain containing 2"
"200017_at"	"0.833"	"0.4251357"	"0.8153328"	"-5.3095"	"0.1786957"	"RPS27A"	"ribosomal protein S27a"
"222674_at"	"0.833"	"0.4251382"	"-0.8153283"	"-5.3095"	"-0.1740131"	"SPOUT1"	"SPOUT domain containing methyltransferase 1"
"226297_at"	"0.833"	"0.4251445"	"-0.815317"	"-5.3095"	"-0.1781633"	"HIPK3"	"homeodomain interacting protein kinase 3"
"233463_at"	"0.833"	"0.4251458"	"0.8153148"	"-5.3095"	"0.2690923"	"RASSF6"	"Ras association domain family member 6"
"235638_at"	"0.833"	"0.4251703"	"0.8152708"	"-5.3096"	"0.2970191"	"RASSF6"	"Ras association domain family member 6"
"242817_at"	"0.833"	"0.425223"	"0.8151764"	"-5.3096"	"0.204091"	"PGLYRP2"	"peptidoglycan recognition protein 2"
"228358_at"	"0.833"	"0.4252984"	"0.8150413"	"-5.3097"	"0.3043657"	"SOX12"	"SRY-box 12"
"226620_x_at"	"0.833"	"0.4253084"	"0.8150235"	"-5.3097"	"0.2237693"	"DAZAP1"	"DAZ associated protein 1"
"234926_s_at"	"0.833"	"0.4253414"	"0.8149643"	"-5.3098"	"0.2006538"	"RTFDC1"	"replication termination factor 2 domain containing 1"
"233246_at"	"0.833"	"0.4253791"	"-0.8148968"	"-5.3098"	"-0.4588669"	""	""
"227454_at"	"0.833"	"0.4254781"	"-0.8147195"	"-5.3099"	"-0.2338419"	"TAOK1"	"TAO kinase 1"
"239685_at"	"0.833"	"0.4255515"	"-0.814588"	"-5.31"	"-0.381592"	"LINC00900"	"long intergenic non-protein coding RNA 900"
"231530_s_at"	"0.833"	"0.4257608"	"0.8142134"	"-5.3103"	"0.2532216"	"C11orf1"	"chromosome 11 open reading frame 1"
"237312_at"	"0.833"	"0.4257661"	"-0.8142039"	"-5.3103"	"-0.383875"	"LOC100506272"	"uncharacterized LOC100506272"
"231000_at"	"0.833"	"0.4257736"	"-0.8141904"	"-5.3103"	"-0.380951"	""	""
"228463_at"	"0.833"	"0.4257846"	"-0.8141707"	"-5.3103"	"-0.4023655"	"FOXA3"	"forkhead box A3"
"240995_at"	"0.833"	"0.425841"	"-0.8140698"	"-5.3104"	"-0.2350972"	""	""
"231911_at"	"0.833"	"0.4258638"	"0.8140289"	"-5.3104"	"0.5384385"	"ERMN"	"ermin"
"233389_at"	"0.833"	"0.4258821"	"0.8139962"	"-5.3105"	"0.3319264"	"CFAP61"	"cilia and flagella associated protein 61"
"237874_at"	"0.833"	"0.4258975"	"-0.8139687"	"-5.3105"	"-0.4175747"	""	""
"244034_at"	"0.833"	"0.4259379"	"0.8138963"	"-5.3105"	"0.2305275"	""	""
"233832_at"	"0.833"	"0.4259486"	"-0.8138772"	"-5.3105"	"-0.194553"	""	""
"240029_at"	"0.833"	"0.4259621"	"-0.8138531"	"-5.3106"	"-0.3902045"	"C11orf94"	"chromosome 11 open reading frame 94"
"222458_s_at"	"0.833"	"0.4259863"	"-0.8138097"	"-5.3106"	"-0.3369587"	"AKIRIN1"	"akirin 1"
"233313_at"	"0.833"	"0.4260025"	"-0.8137807"	"-5.3106"	"-0.3141552"	""	""
"243620_at"	"0.833"	"0.4260188"	"-0.8137516"	"-5.3106"	"-0.2480279"	""	""
"229199_at"	"0.833"	"0.4261102"	"-0.813588"	"-5.3108"	"-0.5183552"	"SCN9A"	"sodium voltage-gated channel alpha subunit 9"
"232904_at"	"0.833"	"0.4261521"	"-0.8135131"	"-5.3108"	"-0.372217"	"SLC7A14"	"solute carrier family 7 member 14"
"236531_at"	"0.833"	"0.4261608"	"0.8134976"	"-5.3108"	"0.2276577"	"ZNF800"	"zinc finger protein 800"
"239191_at"	"0.833"	"0.4262062"	"0.8134162"	"-5.3109"	"0.4230477"	""	""
"225943_at"	"0.833"	"0.4262226"	"-0.813387"	"-5.3109"	"-0.1866091"	"NLN"	"neurolysin"
"230376_at"	"0.833"	"0.4262326"	"-0.8133691"	"-5.3109"	"-0.1709108"	"GTF2A2"	"general transcription factor IIA subunit 2"
