"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"207878_at"	"0.613"	"0.32509757"	"1.012954"	"-5.3517"	"0.3547451"	"KRT76"	"keratin 76"
"207372_s_at"	"0.613"	"0.32509791"	"1.012953"	"-5.3517"	"0.6735867"	"ENTPD2"	"ectonucleoside triphosphate diphosphohydrolase 2"
"214798_at"	"0.613"	"0.32513101"	"1.012882"	"-5.3517"	"0.2965631"	"ATP2C2"	"ATPase secretory pathway Ca2+ transporting 2"
"218735_s_at"	"0.613"	"0.32521661"	"1.012698"	"-5.3519"	"0.1726854"	"ZNF544"	"zinc finger protein 544"
"205853_at"	"0.613"	"0.32523427"	"1.01266"	"-5.3519"	"0.3644349"	"ZBTB7B"	"zinc finger and BTB domain containing 7B"
"215892_at"	"0.613"	"0.32525102"	"1.012623"	"-5.352"	"0.53735"	"ZNF440"	"zinc finger protein 440"
"219255_x_at"	"0.613"	"0.32526611"	"1.012591"	"-5.352"	"0.3127815"	"IL17RB"	"interleukin 17 receptor B"
"214851_at"	"0.613"	"0.32529234"	"1.012534"	"-5.3521"	"0.5634641"	"HNF4A"	"hepatocyte nuclear factor 4 alpha"
"215127_s_at"	"0.613"	"0.32529352"	"1.012532"	"-5.3521"	"0.2366683"	"RBMS1"	"RNA binding motif single stranded interacting protein 1"
"214696_at"	"0.613"	"0.32531658"	"-1.012482"	"-5.3521"	"-0.4155835"	"MIR22///MIR22HG"	"microRNA 22///MIR22 host gene"
"214015_at"	"0.613"	"0.32541921"	"1.012261"	"-5.3523"	"0.5110828"	"SOCS7"	"suppressor of cytokine signaling 7"
"222087_at"	"0.613"	"0.3254798"	"1.012131"	"-5.3524"	"0.7590506"	"MIR1204///PVT1"	"microRNA 1204///Pvt1 oncogene (non-protein coding)"
"209538_at"	"0.613"	"0.32550683"	"1.012073"	"-5.3525"	"0.2709645"	"ZNF32"	"zinc finger protein 32"
"213590_at"	"0.613"	"0.32553996"	"1.012001"	"-5.3525"	"0.3712907"	"SLC16A5"	"solute carrier family 16 member 5"
"200760_s_at"	"0.614"	"0.32558697"	"-1.0119"	"-5.3526"	"-0.373662"	"ARL6IP5"	"ADP ribosylation factor like GTPase 6 interacting protein 5"
"217693_x_at"	"0.614"	"0.32560804"	"-1.011855"	"-5.3527"	"-0.5440021"	"MAGOH2P"	"mago homolog 2, pseudogene"
"210446_at"	"0.614"	"0.32563765"	"1.011791"	"-5.3527"	"0.5280164"	"GATA1"	"GATA binding protein 1"
"211036_x_at"	"0.614"	"0.32567933"	"1.011701"	"-5.3528"	"0.185009"	"ANAPC5"	"anaphase promoting complex subunit 5"
"219349_s_at"	"0.614"	"0.32578772"	"1.011468"	"-5.353"	"0.2407165"	"EXOC2"	"exocyst complex component 2"
"216068_at"	"0.614"	"0.32578847"	"-1.011467"	"-5.353"	"-0.6416064"	""	""
"207706_at"	"0.614"	"0.32580791"	"1.011425"	"-5.3531"	"0.6989948"	"USH2A"	"usherin"
"210723_x_at"	"0.614"	"0.32581799"	"1.011403"	"-5.3531"	"0.3426905"	""	""
"210499_s_at"	"0.614"	"0.32588989"	"1.011248"	"-5.3532"	"0.6115577"	"PQBP1"	"polyglutamine binding protein 1"
"44065_at"	"0.614"	"0.32596126"	"-1.011095"	"-5.3534"	"-0.2174177"	"RITA1"	"RBPJ interacting and tubulin associated 1"
"217373_x_at"	"0.614"	"0.32599817"	"-1.011016"	"-5.3535"	"-0.5185559"	"MDM2"	"MDM2 proto-oncogene"
"206465_at"	"0.614"	"0.32607709"	"-1.010846"	"-5.3536"	"-0.3366835"	"ACSBG1"	"acyl-CoA synthetase bubblegum family member 1"
"208433_s_at"	"0.614"	"0.32608425"	"1.010831"	"-5.3536"	"0.2498949"	"LRP8"	"LDL receptor related protein 8"
"207343_at"	"0.614"	"0.32616239"	"1.010663"	"-5.3538"	"0.2857348"	"LYZL6"	"lysozyme like 6"
"216845_x_at"	"0.614"	"0.32624547"	"1.010484"	"-5.3539"	"0.4699371"	"KMT2D"	"lysine methyltransferase 2D"
"203341_at"	"0.614"	"0.3262676"	"-1.010436"	"-5.354"	"-0.2806298"	"CEBPZ"	"CCAAT/enhancer binding protein zeta"
"221114_at"	"0.614"	"0.32628221"	"1.010405"	"-5.354"	"0.4821262"	"AMBN"	"ameloblastin"
"205393_s_at"	"0.614"	"0.32631632"	"1.010332"	"-5.3541"	"0.3920861"	"CHEK1"	"checkpoint kinase 1"
"221189_s_at"	"0.614"	"0.32632098"	"1.010322"	"-5.3541"	"0.3360585"	"MIR6878///TARS2"	"microRNA 6878///threonyl-tRNA synthetase 2, mitochondrial (putative)"
"206795_at"	"0.614"	"0.32632703"	"1.010309"	"-5.3541"	"0.7178322"	"F2RL2"	"coagulation factor II thrombin receptor like 2"
"213373_s_at"	"0.614"	"0.32650147"	"1.009934"	"-5.3544"	"0.4307339"	"CASP8"	"caspase 8"
"200693_at"	"0.614"	"0.32653798"	"-1.009856"	"-5.3545"	"-0.2347349"	"YWHAQ"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"202723_s_at"	"0.614"	"0.32660981"	"1.009701"	"-5.3547"	"0.287359"	"FOXO1"	"forkhead box O1"
"212511_at"	"0.614"	"0.32662764"	"-1.009663"	"-5.3547"	"-0.1769991"	"PICALM"	"phosphatidylinositol binding clathrin assembly protein"
"214845_s_at"	"0.614"	"0.32663233"	"-1.009653"	"-5.3547"	"-0.503813"	"CALU"	"calumenin"
"207493_x_at"	"0.614"	"0.3266502"	"1.009615"	"-5.3547"	"0.4821939"	"SSX2B///SSX2"	"SSX family member 2B///SSX family member 2"
"207863_at"	"0.614"	"0.32668016"	"1.00955"	"-5.3548"	"0.3027994"	"ADPRH"	"ADP-ribosylarginine hydrolase"
"215949_x_at"	"0.614"	"0.32675212"	"1.009396"	"-5.3549"	"0.4323138"	"IGHM"	"immunoglobulin heavy constant mu"
"221559_s_at"	"0.614"	"0.32675745"	"-1.009384"	"-5.355"	"-0.3092384"	"MIS12"	"MIS12, kinetochore complex component"
"209482_at"	"0.614"	"0.32680197"	"-1.009289"	"-5.355"	"-0.215307"	"POP7"	"POP7 homolog, ribonuclease P/MRP subunit"
"215030_at"	"0.614"	"0.32680648"	"1.009279"	"-5.3551"	"0.1958259"	"GRSF1"	"G-rich RNA sequence binding factor 1"
"202491_s_at"	"0.614"	"0.32681775"	"-1.009255"	"-5.3551"	"-0.2395205"	"IKBKAP"	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein"
"208782_at"	"0.614"	"0.32684856"	"1.009189"	"-5.3551"	"0.3285502"	"FSTL1"	"follistatin like 1"
"206126_at"	"0.614"	"0.32693464"	"1.009004"	"-5.3553"	"0.6527296"	"CXCR5"	"C-X-C motif chemokine receptor 5"
"212855_at"	"0.614"	"0.32697534"	"-1.008917"	"-5.3554"	"-0.2227143"	"DCUN1D4"	"defective in cullin neddylation 1 domain containing 4"
"207538_at"	"0.614"	"0.326983"	"1.0089"	"-5.3554"	"0.6275447"	"IL4"	"interleukin 4"
"215537_x_at"	"0.614"	"0.32701627"	"1.008829"	"-5.3555"	"0.4616219"	"DDAH2"	"dimethylarginine dimethylaminohydrolase 2"
"217377_x_at"	"0.614"	"0.32703082"	"1.008798"	"-5.3555"	"0.1978978"	"NTRK3"	"neurotrophic receptor tyrosine kinase 3"
"221579_s_at"	"0.614"	"0.3271118"	"-1.008624"	"-5.3557"	"-0.2218031"	"RPS10-NUDT3///NUDT3"	"RPS10-NUDT3 readthrough///nudix hydrolase 3"
"201456_s_at"	"0.614"	"0.32711716"	"-1.008612"	"-5.3557"	"-0.2287774"	"BUB3"	"BUB3, mitotic checkpoint protein"
"212611_at"	"0.614"	"0.3271815"	"-1.008474"	"-5.3558"	"-0.2262038"	"DTX4"	"deltex E3 ubiquitin ligase 4"
"209362_at"	"0.614"	"0.327204"	"-1.008426"	"-5.3558"	"-0.2607715"	"LOC101928625///MED21"	"uncharacterized LOC101928625///mediator complex subunit 21"
"213661_at"	"0.615"	"0.32725895"	"1.008308"	"-5.3559"	"0.2243057"	"PAMR1"	"peptidase domain containing associated with muscle regeneration 1"
"214834_at"	"0.615"	"0.32729492"	"-1.008231"	"-5.356"	"-0.4057836"	"PWAR5"	"Prader Willi/Angelman region RNA 5"
"208301_at"	"0.615"	"0.32737453"	"1.00806"	"-5.3562"	"0.5883964"	""	""
"221817_at"	"0.615"	"0.32742059"	"1.007962"	"-5.3563"	"0.2158011"	"DOLPP1"	"dolichyldiphosphatase 1"
"205075_at"	"0.615"	"0.32756589"	"1.00765"	"-5.3565"	"0.3223467"	"SERPINF2"	"serpin family F member 2"
"213599_at"	"0.615"	"0.32757423"	"1.007632"	"-5.3566"	"0.4947067"	"OIP5"	"Opa interacting protein 5"
"210052_s_at"	"0.615"	"0.32757639"	"1.007628"	"-5.3566"	"0.3717726"	"TPX2"	"TPX2, microtubule nucleation factor"
"219777_at"	"0.615"	"0.32764819"	"-1.007474"	"-5.3567"	"-0.296484"	"GIMAP6"	"GTPase, IMAP family member 6"
"214520_at"	"0.615"	"0.3276696"	"1.007428"	"-5.3567"	"0.5508272"	"FOXC2"	"forkhead box C2"
"215025_at"	"0.615"	"0.32767004"	"1.007427"	"-5.3568"	"0.5923199"	"NTRK3"	"neurotrophic receptor tyrosine kinase 3"
"222018_at"	"0.615"	"0.32767273"	"1.007421"	"-5.3568"	"0.2541487"	"NACA"	"nascent polypeptide-associated complex alpha subunit"
"218794_s_at"	"0.615"	"0.32776773"	"1.007218"	"-5.3569"	"0.2009738"	"TXNL4B"	"thioredoxin like 4B"
"209873_s_at"	"0.615"	"0.32778688"	"-1.007177"	"-5.357"	"-0.3591758"	"PKP3"	"plakophilin 3"
"210030_at"	"0.615"	"0.32781868"	"1.007109"	"-5.357"	"0.6595915"	"DOHH"	"deoxyhypusine hydroxylase/monooxygenase"
"205667_at"	"0.615"	"0.32783069"	"1.007083"	"-5.3571"	"0.1978864"	"WRN"	"Werner syndrome RecQ like helicase"
"211922_s_at"	"0.615"	"0.32786262"	"-1.007015"	"-5.3571"	"-0.7634646"	"CAT"	"catalase"
"218189_s_at"	"0.615"	"0.32793009"	"-1.00687"	"-5.3573"	"-0.2571114"	"NANS"	"N-acetylneuraminate synthase"
"219933_at"	"0.615"	"0.32795174"	"-1.006824"	"-5.3573"	"-0.2651736"	"GLRX2"	"glutaredoxin 2"
"209719_x_at"	"0.615"	"0.32802248"	"1.006672"	"-5.3574"	"0.3311562"	"SERPINB3"	"serpin family B member 3"
"217796_s_at"	"0.615"	"0.32810167"	"1.006503"	"-5.3576"	"0.2323181"	"NPLOC4"	"NPL4 homolog, ubiquitin recognition factor"
"217014_s_at"	"0.615"	"0.32821488"	"1.00626"	"-5.3578"	"0.283609"	"AZGP1P1///AZGP1"	"alpha-2-glycoprotein 1, zinc-binding pseudogene 1///alpha-2-glycoprotein 1, zinc-binding"
"320_at"	"0.615"	"0.32822795"	"1.006232"	"-5.3578"	"0.34046"	"PEX6"	"peroxisomal biogenesis factor 6"
"AFFX-BioDn-5_at"	"0.615"	"0.32824774"	"1.00619"	"-5.3579"	"0.3635773"	""	""
"209904_at"	"0.615"	"0.32830665"	"1.006064"	"-5.358"	"0.3338936"	"TNNC1"	"troponin C1, slow skeletal and cardiac type"
"215967_s_at"	"0.615"	"0.32830671"	"1.006064"	"-5.358"	"0.4021188"	"LY9"	"lymphocyte antigen 9"
"218519_at"	"0.615"	"0.32836523"	"-1.005939"	"-5.3581"	"-0.2429469"	"SLC35A5"	"solute carrier family 35 member A5"
"219761_at"	"0.615"	"0.32839459"	"1.005876"	"-5.3582"	"0.2836297"	"CLEC1A"	"C-type lectin domain family 1 member A"
"202146_at"	"0.615"	"0.32849273"	"1.005666"	"-5.3584"	"0.3055172"	"IFRD1"	"interferon related developmental regulator 1"
"204867_at"	"0.615"	"0.3285182"	"1.005612"	"-5.3584"	"0.3115301"	"GCHFR"	"GTP cyclohydrolase I feedback regulator"
"216270_at"	"0.615"	"0.32853189"	"1.005582"	"-5.3584"	"0.3345884"	"ILVBL"	"ilvB acetolactate synthase like"
"206623_at"	"0.615"	"0.32858692"	"1.005465"	"-5.3585"	"0.5876445"	"PDE6A"	"phosphodiesterase 6A"
"215325_x_at"	"0.615"	"0.32863269"	"-1.005367"	"-5.3586"	"-0.7356782"	"CBARP"	"CACN beta subunit associated regulatory protein"
"202488_s_at"	"0.615"	"0.32867898"	"1.005268"	"-5.3587"	"0.2145218"	"FXYD3"	"FXYD domain containing ion transport regulator 3"
"216195_at"	"0.615"	"0.32870273"	"-1.005217"	"-5.3588"	"-0.3760842"	"ANK2"	"ankyrin 2, neuronal"
"202217_at"	"0.615"	"0.32871385"	"1.005193"	"-5.3588"	"0.1807007"	"C21orf33"	"chromosome 21 open reading frame 33"
"206807_s_at"	"0.615"	"0.32874787"	"1.00512"	"-5.3589"	"0.2735142"	"ADD2"	"adducin 2"
"201594_s_at"	"0.615"	"0.3287545"	"1.005106"	"-5.3589"	"0.172453"	"PPP4R1"	"protein phosphatase 4 regulatory subunit 1"
"204478_s_at"	"0.615"	"0.32875929"	"1.005096"	"-5.3589"	"0.1912442"	"RABIF"	"RAB interacting factor"
"221363_x_at"	"0.615"	"0.32877038"	"1.005072"	"-5.3589"	"0.6616182"	"GPR25"	"G protein-coupled receptor 25"
"206220_s_at"	"0.615"	"0.32878661"	"1.005038"	"-5.3589"	"0.4867458"	"RASA3"	"RAS p21 protein activator 3"
"218094_s_at"	"0.615"	"0.3287972"	"1.005015"	"-5.359"	"0.2566081"	"SYS1-DBNDD2///SYS1///DBNDD2"	"SYS1-DBNDD2 readthrough (NMD candidate)///Sys1 golgi trafficking protein///dysbindin domain containing 2"
"213780_at"	"0.616"	"0.32898506"	"-1.004614"	"-5.3593"	"-0.5815646"	"TCHH"	"trichohyalin"
"203113_s_at"	"0.616"	"0.32909398"	"1.004381"	"-5.3595"	"0.3117303"	"EEF1D"	"eukaryotic translation elongation factor 1 delta"
"221633_at"	"0.616"	"0.329094"	"1.004381"	"-5.3595"	"0.4527571"	"NCAPH2"	"non-SMC condensin II complex subunit H2"
"215960_at"	"0.616"	"0.32911909"	"1.004327"	"-5.3596"	"0.4649103"	"SLC5A4"	"solute carrier family 5 member 4"
"210036_s_at"	"0.616"	"0.32912416"	"1.004316"	"-5.3596"	"0.2360677"	"KCNH2"	"potassium voltage-gated channel subfamily H member 2"
"200645_at"	"0.616"	"0.3291507"	"-1.00426"	"-5.3597"	"-0.223777"	"GABARAP"	"GABA type A receptor-associated protein"
"217199_s_at"	"0.616"	"0.32915169"	"1.004258"	"-5.3597"	"0.5008217"	"STAT2"	"signal transducer and activator of transcription 2"
"207087_x_at"	"0.616"	"0.32916004"	"-1.00424"	"-5.3597"	"-0.3630945"	"ANK1"	"ankyrin 1"
"208795_s_at"	"0.616"	"0.32917413"	"1.00421"	"-5.3597"	"0.3409897"	"MCM7"	"minichromosome maintenance complex component 7"
"211306_s_at"	"0.616"	"0.32923852"	"1.004072"	"-5.3598"	"0.6320813"	"FCAR"	"Fc fragment of IgA receptor"
"207072_at"	"0.616"	"0.3293146"	"1.00391"	"-5.36"	"0.4973209"	"IL18RAP"	"interleukin 18 receptor accessory protein"
"214621_at"	"0.616"	"0.32941131"	"1.003703"	"-5.3602"	"0.6727591"	"GYS2"	"glycogen synthase 2"
"36030_at"	"0.616"	"0.32946868"	"1.003581"	"-5.3603"	"0.2125337"	"IFFO1"	"intermediate filament family orphan 1"
"210441_at"	"0.616"	"0.32954545"	"1.003417"	"-5.3604"	"0.4227066"	"CDC14A"	"cell division cycle 14A"
"217035_at"	"0.616"	"0.32955775"	"1.003391"	"-5.3604"	"0.434391"	"SKAP2"	"src kinase associated phosphoprotein 2"
"221464_at"	"0.616"	"0.32958102"	"1.003341"	"-5.3605"	"0.2869419"	"OR1D2"	"olfactory receptor family 1 subfamily D member 2"
"214833_at"	"0.616"	"0.32965301"	"1.003188"	"-5.3606"	"0.5232492"	"TMEM63A"	"transmembrane protein 63A"
"823_at"	"0.616"	"0.32968308"	"-1.003123"	"-5.3607"	"-0.2031208"	"CX3CL1"	"C-X3-C motif chemokine ligand 1"
"204999_s_at"	"0.616"	"0.32969739"	"1.003093"	"-5.3607"	"0.4991525"	"ATF5"	"activating transcription factor 5"
"213139_at"	"0.616"	"0.32978851"	"1.002899"	"-5.3609"	"0.3704528"	"SNAI2"	"snail family transcriptional repressor 2"
"221461_at"	"0.616"	"0.32999007"	"1.002469"	"-5.3613"	"0.3785759"	"TAS2R9"	"taste 2 receptor member 9"
"219296_at"	"0.616"	"0.33001323"	"-1.002419"	"-5.3613"	"-0.1714647"	"ZDHHC13"	"zinc finger DHHC-type containing 13"
"221816_s_at"	"0.617"	"0.33010039"	"1.002234"	"-5.3615"	"0.2560054"	"PHF11"	"PHD finger protein 11"
"206357_at"	"0.617"	"0.33010983"	"1.002213"	"-5.3615"	"0.621185"	"OPA3"	"optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)"
"203179_at"	"0.617"	"0.3301965"	"1.002029"	"-5.3617"	"0.1881966"	"GALT"	"galactose-1-phosphate uridylyltransferase"
"208115_x_at"	"0.617"	"0.33028106"	"1.001849"	"-5.3619"	"0.515023"	"EDRF1"	"erythroid differentiation regulatory factor 1"
"208259_x_at"	"0.617"	"0.33036078"	"1.001679"	"-5.362"	"0.3535651"	"IFNA7"	"interferon alpha 7"
"218830_at"	"0.617"	"0.33056118"	"-1.001252"	"-5.3624"	"-0.2404977"	"RPL26L1"	"ribosomal protein L26 like 1"
"220110_s_at"	"0.617"	"0.33057013"	"1.001233"	"-5.3624"	"0.3765261"	"NXF3"	"nuclear RNA export factor 3"
"217827_s_at"	"0.617"	"0.33061636"	"-1.001134"	"-5.3625"	"-0.2308505"	"SPG21"	"spastic paraplegia 21 (autosomal recessive, Mast syndrome)"
"211715_s_at"	"0.617"	"0.33066349"	"-1.001034"	"-5.3626"	"-0.195275"	"BDH1"	"3-hydroxybutyrate dehydrogenase, type 1"
"210332_at"	"0.617"	"0.33067331"	"1.001013"	"-5.3626"	"0.4539427"	"ACHE"	"acetylcholinesterase (Cartwright blood group)"
"216037_x_at"	"0.617"	"0.33086775"	"1.000599"	"-5.363"	"0.1769507"	"TCF7L2"	"transcription factor 7 like 2"
"218090_s_at"	"0.617"	"0.3308777"	"-1.000578"	"-5.363"	"-0.2366858"	"WDR11"	"WD repeat domain 11"
"215202_at"	"0.618"	"0.33098101"	"1.000358"	"-5.3632"	"0.305246"	"GUSBP11"	"glucuronidase, beta pseudogene 11"
"201618_x_at"	"0.618"	"0.33099216"	"-1.000335"	"-5.3632"	"-0.1858245"	"GPAA1"	"glycosylphosphatidylinositol anchor attachment 1"
"205380_at"	"0.618"	"0.33100456"	"-1.000308"	"-5.3633"	"-0.6426166"	"PDZK1"	"PDZ domain containing 1"
"207624_s_at"	"0.618"	"0.33102354"	"1.000268"	"-5.3633"	"0.2041395"	"RPGR"	"retinitis pigmentosa GTPase regulator"
"220046_s_at"	"0.618"	"0.33104429"	"-1.000224"	"-5.3633"	"-0.201713"	"CCNL1"	"cyclin L1"
"222227_at"	"0.618"	"0.33108909"	"1.000128"	"-5.3634"	"0.4618242"	""	""
"214969_at"	"0.618"	"0.33116914"	"0.999958"	"-5.3636"	"0.2390445"	"MAP3K9"	"mitogen-activated protein kinase kinase kinase 9"
"218920_at"	"0.618"	"0.33122928"	"0.99983"	"-5.3637"	"0.2687152"	"FAM193B"	"family with sequence similarity 193 member B"
"207260_at"	"0.618"	"0.3312555"	"0.999775"	"-5.3637"	"0.2993955"	"FEV"	"FEV, ETS transcription factor"
"214189_s_at"	"0.618"	"0.3312606"	"0.999764"	"-5.3638"	"0.4029496"	"GGA2"	"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"209707_at"	"0.618"	"0.3312737"	"-0.999736"	"-5.3638"	"-0.1941144"	"PIGK"	"phosphatidylinositol glycan anchor biosynthesis class K"
"211666_x_at"	"0.618"	"0.33133523"	"-0.999605"	"-5.3639"	"-0.2523833"	"SNORD83B///SNORD139///RPL3"	"small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3"
"212365_at"	"0.618"	"0.33140579"	"0.999455"	"-5.364"	"0.1981755"	"MYO1B"	"myosin IB"
"215879_at"	"0.618"	"0.33164453"	"0.998948"	"-5.3645"	"0.6338204"	"ITGB1"	"integrin subunit beta 1"
"203482_at"	"0.618"	"0.33171146"	"0.998806"	"-5.3646"	"0.1919277"	"SLF2"	"SMC5-SMC6 complex localization factor 2"
"211555_s_at"	"0.618"	"0.33178385"	"-0.998652"	"-5.3648"	"-0.2351231"	"GUCY1B3"	"guanylate cyclase 1 soluble subunit beta"
"201820_at"	"0.618"	"0.33178762"	"0.998644"	"-5.3648"	"0.6553252"	"KRT5"	"keratin 5"
"206200_s_at"	"0.618"	"0.33187126"	"-0.998466"	"-5.3649"	"-0.2173815"	"ANXA11"	"annexin A11"
"202830_s_at"	"0.618"	"0.33191116"	"0.998382"	"-5.365"	"0.4208278"	"SLC37A4"	"solute carrier family 37 member 4"
"209968_s_at"	"0.618"	"0.33194436"	"0.998311"	"-5.3651"	"0.3463705"	"NCAM1"	"neural cell adhesion molecule 1"
"200788_s_at"	"0.619"	"0.33203882"	"0.998111"	"-5.3653"	"0.1812115"	"PEA15"	"phosphoprotein enriched in astrocytes 15"
"216748_at"	"0.619"	"0.3320733"	"0.998037"	"-5.3653"	"0.2874664"	"PYHIN1"	"pyrin and HIN domain family member 1"
"220947_s_at"	"0.619"	"0.33217478"	"0.997822"	"-5.3655"	"0.1507822"	"TBC1D10B"	"TBC1 domain family member 10B"
"36920_at"	"0.619"	"0.33221274"	"-0.997741"	"-5.3656"	"-0.225362"	"MTM1"	"myotubularin 1"
"206700_s_at"	"0.619"	"0.3322668"	"-0.997627"	"-5.3657"	"-1.025374"	"KDM5D"	"lysine demethylase 5D"
"214282_at"	"0.619"	"0.33229705"	"0.997563"	"-5.3658"	"0.4524719"	""	""
"206828_at"	"0.619"	"0.33235841"	"0.997432"	"-5.3659"	"0.6682218"	"TXK"	"TXK tyrosine kinase"
"206863_x_at"	"0.619"	"0.33240025"	"0.997344"	"-5.366"	"0.6915015"	"HRK"	"harakiri, BCL2 interacting protein"
"204123_at"	"0.619"	"0.33241488"	"-0.997313"	"-5.366"	"-0.438694"	"LIG3"	"DNA ligase 3"
"211920_at"	"0.619"	"0.33244295"	"-0.997253"	"-5.366"	"-0.4919219"	"CFB"	"complement factor B"
"203368_at"	"0.619"	"0.33245155"	"-0.997235"	"-5.3661"	"-0.2161886"	"CRELD1"	"cysteine rich with EGF like domains 1"
"208660_at"	"0.619"	"0.33245249"	"-0.997233"	"-5.3661"	"-0.149172"	"CS"	"citrate synthase"
"220577_at"	"0.619"	"0.33250455"	"0.997122"	"-5.3662"	"0.3510572"	"GVINP1"	"GTPase, very large interferon inducible pseudogene 1"
"210288_at"	"0.619"	"0.33252329"	"0.997083"	"-5.3662"	"0.2072762"	"KLRG1"	"killer cell lectin like receptor G1"
"211466_at"	"0.619"	"0.33253678"	"0.997054"	"-5.3662"	"0.5353865"	"NFIB"	"nuclear factor I B"
"207262_at"	"0.619"	"0.33254369"	"-0.997039"	"-5.3662"	"-0.7696351"	"APOF"	"apolipoprotein F"
"204663_at"	"0.619"	"0.33266387"	"-0.996785"	"-5.3665"	"-0.2950799"	"ME3"	"malic enzyme 3"
"218672_at"	"0.619"	"0.33269244"	"-0.996724"	"-5.3665"	"-0.274642"	"TNFAIP8L2-SCNM1///SCNM1"	"TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1"
"206424_at"	"0.619"	"0.33270043"	"-0.996707"	"-5.3665"	"-0.3821401"	"CYP26A1"	"cytochrome P450 family 26 subfamily A member 1"
"211207_s_at"	"0.619"	"0.33271769"	"-0.996671"	"-5.3666"	"-0.2979407"	"ACSL6"	"acyl-CoA synthetase long-chain family member 6"
"202512_s_at"	"0.619"	"0.33273112"	"-0.996642"	"-5.3666"	"-0.1951666"	"ATG5"	"autophagy related 5"
"213403_at"	"0.619"	"0.3327697"	"-0.99656"	"-5.3667"	"-0.4521027"	"MFSD9"	"major facilitator superfamily domain containing 9"
"205227_at"	"0.619"	"0.33279293"	"0.996511"	"-5.3667"	"0.449593"	"IL1RAP"	"interleukin 1 receptor accessory protein"
"204079_at"	"0.619"	"0.33292696"	"-0.996227"	"-5.367"	"-0.5141069"	"TPST2"	"tyrosylprotein sulfotransferase 2"
"222120_at"	"0.619"	"0.33293627"	"0.996207"	"-5.367"	"0.409429"	"ZNF764"	"zinc finger protein 764"
"33132_at"	"0.619"	"0.33308182"	"0.995899"	"-5.3673"	"0.313108"	"MIR6849///MIR1234///MIR939///CPSF1"	"microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1"
"221106_at"	"0.619"	"0.33309677"	"0.995867"	"-5.3673"	"0.5092876"	"SLC22A17"	"solute carrier family 22 member 17"
"203135_at"	"0.619"	"0.33311046"	"-0.995838"	"-5.3673"	"-0.2030585"	"TBP"	"TATA-box binding protein"
"207897_at"	"0.619"	"0.33326681"	"0.995507"	"-5.3676"	"0.2774078"	"CRHR2"	"corticotropin releasing hormone receptor 2"
"207893_at"	"0.619"	"0.33330365"	"0.995429"	"-5.3677"	"0.601283"	"SRY"	"sex determining region Y"
"207653_at"	"0.619"	"0.33330982"	"0.995416"	"-5.3677"	"0.4707762"	"FOXD2"	"forkhead box D2"
"211811_s_at"	"0.619"	"0.33333778"	"0.995357"	"-5.3678"	"0.4456048"	"PCDHA5///PCDHA6"	"protocadherin alpha 5///protocadherin alpha 6"
"221045_s_at"	"0.619"	"0.33333987"	"0.995353"	"-5.3678"	"0.1996653"	"PER3"	"period circadian clock 3"
"204329_s_at"	"0.619"	"0.33346444"	"0.995089"	"-5.368"	"0.4929914"	"ZNF202"	"zinc finger protein 202"
"207249_s_at"	"0.619"	"0.33346601"	"0.995086"	"-5.368"	"0.6065417"	"SLC28A2"	"solute carrier family 28 member 2"
"203699_s_at"	"0.619"	"0.33348498"	"-0.995046"	"-5.368"	"-0.5228795"	"DIO2"	"deiodinase, iodothyronine, type II"
"221499_s_at"	"0.619"	"0.33348812"	"0.995039"	"-5.3681"	"0.214392"	"STX16"	"syntaxin 16"
"215463_at"	"0.619"	"0.33358173"	"0.994841"	"-5.3682"	"0.4053739"	"OR7E24"	"olfactory receptor family 7 subfamily E member 24"
"218844_at"	"0.619"	"0.33362964"	"0.99474"	"-5.3683"	"0.3310551"	"ACSF2"	"acyl-CoA synthetase family member 2"
"202525_at"	"0.619"	"0.33364094"	"0.994716"	"-5.3683"	"0.4027353"	"PRSS8"	"protease, serine 8"
"210505_at"	"0.619"	"0.33364403"	"0.994709"	"-5.3684"	"0.3449228"	"ADH7"	"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
"221964_at"	"0.619"	"0.3336796"	"0.994634"	"-5.3684"	"0.3584744"	"TULP3"	"tubby like protein 3"
"212180_at"	"0.619"	"0.33372737"	"-0.994533"	"-5.3685"	"-0.1869313"	"CRKL"	"CRK like proto-oncogene, adaptor protein"
"214325_at"	"0.62"	"0.33376469"	"0.994454"	"-5.3686"	"0.3143663"	"GP2"	"glycoprotein 2"
"212562_s_at"	"0.62"	"0.33379242"	"-0.994395"	"-5.3686"	"-0.459634"	"CTSZ"	"cathepsin Z"
"220803_at"	"0.62"	"0.33390092"	"0.994166"	"-5.3688"	"0.4992436"	"STAMBPL1"	"STAM binding protein like 1"
