"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"204001_at"	"1.64e-01"	"5.91e-02"	"-1.94"	"-5.143819"	"-1.52e-01"	"SNAPC3"	"small nuclear RNA activating complex polypeptide 3"
"208038_at"	"1.64e-01"	"5.91e-02"	"1.94"	"-5.144295"	"1.37e-01"	"IL1RL2"	"interleukin 1 receptor like 2"
"208503_s_at"	"1.64e-01"	"5.91e-02"	"-1.94"	"-5.144305"	"-3.85e-01"	"GATAD1"	"GATA zinc finger domain containing 1"
"214835_s_at"	"1.64e-01"	"5.91e-02"	"-1.94"	"-5.144876"	"-2.81e-01"	"SUCLG2"	"succinate-CoA ligase GDP-forming beta subunit"
"216246_at"	"1.64e-01"	"5.92e-02"	"-1.94"	"-5.146337"	"-1.25e-01"	""	""
"211040_x_at"	"1.65e-01"	"5.93e-02"	"1.94"	"-5.147538"	"3.67e-01"	"GTSE1"	"G2 and S-phase expressed 1"
"201705_at"	"1.65e-01"	"5.93e-02"	"-1.94"	"-5.147582"	"-1.59e-01"	"PSMD7"	"proteasome 26S subunit, non-ATPase 7"
"219123_at"	"1.65e-01"	"5.94e-02"	"-1.94"	"-5.147923"	"-5.16e-01"	"ZNF232"	"zinc finger protein 232"
"208057_s_at"	"1.65e-01"	"5.94e-02"	"1.94"	"-5.148501"	"8.29e-02"	"GLI2"	"GLI family zinc finger 2"
"221294_at"	"1.65e-01"	"5.94e-02"	"1.94"	"-5.148563"	"6.07e-02"	"GPR21"	"G protein-coupled receptor 21"
"203517_at"	"1.65e-01"	"5.94e-02"	"-1.94"	"-5.148667"	"-2.58e-01"	"MTX2"	"metaxin 2"
"215928_at"	"1.65e-01"	"5.94e-02"	"1.94"	"-5.148792"	"2.29e-01"	""	""
"201845_s_at"	"1.65e-01"	"5.94e-02"	"-1.94"	"-5.148939"	"-2.02e-01"	"RYBP"	"RING1 and YY1 binding protein"
"40829_at"	"1.65e-01"	"5.95e-02"	"1.94"	"-5.149881"	"2.31e-01"	"WDTC1"	"WD and tetratricopeptide repeats 1"
"209994_s_at"	"1.65e-01"	"5.95e-02"	"-1.93"	"-5.15009"	"-3.44e-01"	"ABCB4///ABCB1"	"ATP binding cassette subfamily B member 4///ATP binding cassette subfamily B member 1"
"220739_s_at"	"1.65e-01"	"5.95e-02"	"-1.93"	"-5.150329"	"-3.65e-01"	"CNNM3"	"cyclin and CBS domain divalent metal cation transport mediator 3"
"220529_at"	"1.65e-01"	"5.96e-02"	"1.93"	"-5.150965"	"9.91e-02"	"FLJ11710"	"uncharacterized protein FLJ11710"
"215560_x_at"	"1.65e-01"	"5.96e-02"	"1.93"	"-5.1511"	"1.25e-01"	"MTRF1L"	"mitochondrial translational release factor 1 like"
"212647_at"	"1.65e-01"	"5.96e-02"	"1.93"	"-5.151435"	"4.96e-01"	"RRAS"	"related RAS viral (r-ras) oncogene homolog"
"221797_at"	"1.65e-01"	"5.96e-02"	"-1.93"	"-5.151773"	"-1.31e-01"	"OXLD1"	"oxidoreductase like domain containing 1"
"205971_s_at"	"1.65e-01"	"5.97e-02"	"1.93"	"-5.152301"	"4.90e-02"	"CTRB2///CTRB1"	"chymotrypsinogen B2///chymotrypsinogen B1"
"209667_at"	"1.65e-01"	"5.97e-02"	"-1.93"	"-5.152432"	"-4.32e-01"	"CES2"	"carboxylesterase 2"
"213081_at"	"1.65e-01"	"5.97e-02"	"-1.93"	"-5.152532"	"-2.87e-01"	"ZBTB22"	"zinc finger and BTB domain containing 22"
"207266_x_at"	"1.66e-01"	"5.98e-02"	"-1.93"	"-5.153835"	"-2.95e-01"	"RBMS1"	"RNA binding motif single stranded interacting protein 1"
"213323_s_at"	"1.66e-01"	"5.98e-02"	"-1.93"	"-5.153992"	"-1.34e-01"	"ZC3H7B"	"zinc finger CCCH-type containing 7B"
"52078_at"	"1.66e-01"	"5.98e-02"	"1.93"	"-5.154198"	"1.83e-01"	"TMEM222"	"transmembrane protein 222"
"202076_at"	"1.66e-01"	"5.98e-02"	"-1.93"	"-5.1546"	"-2.45e-01"	"BIRC2"	"baculoviral IAP repeat containing 2"
"201195_s_at"	"1.66e-01"	"5.99e-02"	"1.93"	"-5.155073"	"8.71e-01"	"SLC7A5"	"solute carrier family 7 member 5"
"204537_s_at"	"1.66e-01"	"5.99e-02"	"1.93"	"-5.155547"	"4.96e-01"	"MIR452///MIR224///GABRE"	"microRNA 452///microRNA 224///gamma-aminobutyric acid type A receptor epsilon subunit"
"201669_s_at"	"1.66e-01"	"5.99e-02"	"-1.93"	"-5.155654"	"-4.37e-01"	"MARCKS"	"myristoylated alanine rich protein kinase C substrate"
"204505_s_at"	"1.66e-01"	"5.99e-02"	"-1.93"	"-5.155694"	"-3.73e-01"	"DMTN"	"dematin actin binding protein"
"219065_s_at"	"1.66e-01"	"5.99e-02"	"1.93"	"-5.155776"	"2.90e-01"	"DPY30///MEMO1"	"dpy-30, histone methyltransferase complex regulatory subunit///mediator of cell motility 1"
"205920_at"	"1.66e-01"	"5.99e-02"	"1.93"	"-5.155875"	"1.59e-01"	"SLC6A6"	"solute carrier family 6 member 6"
"221311_x_at"	"1.66e-01"	"6.00e-02"	"-1.93"	"-5.156485"	"-2.53e-01"	"LYRM2"	"LYR motif containing 2"
"204477_at"	"1.66e-01"	"6.00e-02"	"1.93"	"-5.156821"	"2.06e-01"	"RABIF"	"RAB interacting factor"
"40189_at"	"1.66e-01"	"6.00e-02"	"-1.93"	"-5.156874"	"-1.19e-01"	"SETSIP///SET"	"SET-like protein///SET nuclear proto-oncogene"
"219770_at"	"1.66e-01"	"6.00e-02"	"-1.93"	"-5.157385"	"-1.59e-01"	"GTDC1"	"glycosyltransferase like domain containing 1"
"215051_x_at"	"1.66e-01"	"6.01e-02"	"1.93"	"-5.158297"	"6.72e-01"	"AIF1"	"allograft inflammatory factor 1"
"212809_at"	"1.66e-01"	"6.01e-02"	"1.93"	"-5.158721"	"2.49e-01"	"NFATC2IP"	"nuclear factor of activated T-cells 2 interacting protein"
"204968_at"	"1.66e-01"	"6.01e-02"	"1.93"	"-5.158754"	"7.76e-02"	"C6orf47"	"chromosome 6 open reading frame 47"
"205620_at"	"1.66e-01"	"6.01e-02"	"-1.93"	"-5.158904"	"-1.53e-01"	"F10"	"coagulation factor X"
"217579_x_at"	"1.66e-01"	"6.01e-02"	"1.93"	"-5.159092"	"3.39e-01"	""	""
"206009_at"	"1.66e-01"	"6.02e-02"	"1.93"	"-5.159632"	"4.58e-01"	"ITGA9"	"integrin subunit alpha 9"
"214002_at"	"1.66e-01"	"6.03e-02"	"-1.93"	"-5.160868"	"-4.39e-01"	"MYL6"	"myosin light chain 6"
"218867_s_at"	"1.67e-01"	"6.03e-02"	"1.93"	"-5.161359"	"3.59e-01"	"C12orf49"	"chromosome 12 open reading frame 49"
"213642_at"	"1.67e-01"	"6.05e-02"	"-1.93"	"-5.164049"	"-3.06e-01"	""	""
"215482_s_at"	"1.67e-01"	"6.05e-02"	"1.93"	"-5.164396"	"1.27e-01"	"EIF2B4"	"eukaryotic translation initiation factor 2B subunit delta"
"205375_at"	"1.67e-01"	"6.05e-02"	"1.93"	"-5.164485"	"2.03e-01"	"MDFI"	"MyoD family inhibitor"
"218886_at"	"1.67e-01"	"6.05e-02"	"-1.93"	"-5.164493"	"-2.13e-01"	"PAK1IP1"	"PAK1 interacting protein 1"
"201406_at"	"1.67e-01"	"6.06e-02"	"-1.93"	"-5.165552"	"-2.51e-01"	"RPL36A-HNRNPH2///RPL36A"	"RPL36A-HNRNPH2 readthrough///ribosomal protein L36a"
"201635_s_at"	"1.67e-01"	"6.07e-02"	"-1.93"	"-5.166323"	"-3.06e-01"	"FXR1"	"FMR1 autosomal homolog 1"
"220925_at"	"1.67e-01"	"6.07e-02"	"-1.93"	"-5.166822"	"-3.51e-01"	"NAA35"	"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
"201703_s_at"	"1.68e-01"	"6.07e-02"	"-1.93"	"-5.167555"	"-3.48e-01"	"PPP1R10"	"protein phosphatase 1 regulatory subunit 10"
"217900_at"	"1.68e-01"	"6.08e-02"	"-1.92"	"-5.168161"	"-2.10e-01"	"IARS2"	"isoleucyl-tRNA synthetase 2, mitochondrial"
"212227_x_at"	"1.68e-01"	"6.08e-02"	"-1.92"	"-5.168259"	"-2.10e-01"	"EIF1"	"eukaryotic translation initiation factor 1"
"206491_s_at"	"1.68e-01"	"6.09e-02"	"-1.92"	"-5.169701"	"-3.02e-01"	"NAPA"	"NSF attachment protein alpha"
"220089_at"	"1.68e-01"	"6.10e-02"	"1.92"	"-5.170783"	"1.72e-01"	"L2HGDH"	"L-2-hydroxyglutarate dehydrogenase"
"61732_r_at"	"1.68e-01"	"6.10e-02"	"-1.92"	"-5.170887"	"-1.70e-01"	"IFT74"	"intraflagellar transport 74"
"202027_at"	"1.68e-01"	"6.10e-02"	"1.92"	"-5.170968"	"3.32e-01"	"TMEM184B"	"transmembrane protein 184B"
"208167_s_at"	"1.68e-01"	"6.10e-02"	"1.92"	"-5.170981"	"3.59e-02"	"MMP16"	"matrix metallopeptidase 16"
"211123_at"	"1.68e-01"	"6.10e-02"	"-1.92"	"-5.171382"	"-3.99e-01"	"SLC5A5"	"solute carrier family 5 member 5"
"221547_at"	"1.68e-01"	"6.10e-02"	"-1.92"	"-5.171632"	"-2.22e-01"	"PRPF18"	"pre-mRNA processing factor 18"
"216942_s_at"	"1.68e-01"	"6.11e-02"	"1.92"	"-5.17187"	"3.90e-01"	"CD58"	"CD58 molecule"
"203846_at"	"1.68e-01"	"6.11e-02"	"-1.92"	"-5.172328"	"-2.80e-01"	"TRIM32"	"tripartite motif containing 32"
"218299_at"	"1.68e-01"	"6.11e-02"	"1.92"	"-5.172712"	"1.51e-01"	"C11orf24"	"chromosome 11 open reading frame 24"
"201355_s_at"	"1.68e-01"	"6.12e-02"	"1.92"	"-5.173192"	"6.81e-02"	"BAZ2A"	"bromodomain adjacent to zinc finger domain 2A"
"205156_s_at"	"1.68e-01"	"6.12e-02"	"1.92"	"-5.173296"	"1.49e-01"	"ASIC1"	"acid sensing ion channel subunit 1"
"211863_x_at"	"1.68e-01"	"6.12e-02"	"1.92"	"-5.173595"	"8.69e-02"	"HFE"	"hemochromatosis"
"200628_s_at"	"1.69e-01"	"6.13e-02"	"1.92"	"-5.174754"	"7.72e-01"	"WARS"	"tryptophanyl-tRNA synthetase"
"212572_at"	"1.69e-01"	"6.13e-02"	"-1.92"	"-5.175695"	"-3.02e-01"	"STK38L"	"serine/threonine kinase 38 like"
"217203_at"	"1.69e-01"	"6.14e-02"	"-1.92"	"-5.177289"	"-2.21e-01"	""	""
"211988_at"	"1.69e-01"	"6.15e-02"	"-1.92"	"-5.177782"	"-2.03e-01"	"SMARCE1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"218550_s_at"	"1.69e-01"	"6.15e-02"	"1.92"	"-5.177875"	"1.01e-01"	"LRRC20"	"leucine rich repeat containing 20"
"215378_at"	"1.69e-01"	"6.15e-02"	"1.92"	"-5.178038"	"1.46e-01"	""	""
"219762_s_at"	"1.69e-01"	"6.15e-02"	"1.92"	"-5.178251"	"2.34e-01"	"RPL36"	"ribosomal protein L36"
"204182_s_at"	"1.69e-01"	"6.15e-02"	"1.92"	"-5.178639"	"1.87e-01"	"ZBTB43"	"zinc finger and BTB domain containing 43"
"206187_at"	"1.69e-01"	"6.16e-02"	"-1.92"	"-5.17935"	"-1.65e-01"	"PTGIR"	"prostaglandin I2 (prostacyclin) receptor (IP)"
"214269_at"	"1.69e-01"	"6.16e-02"	"1.92"	"-5.17943"	"1.48e-01"	"MFSD7"	"major facilitator superfamily domain containing 7"
"220079_s_at"	"1.70e-01"	"6.17e-02"	"-1.92"	"-5.18041"	"-1.73e-01"	"USP48"	"ubiquitin specific peptidase 48"
"212886_at"	"1.70e-01"	"6.17e-02"	"-1.92"	"-5.181104"	"-3.47e-01"	"CCDC69"	"coiled-coil domain containing 69"
"214593_at"	"1.70e-01"	"6.17e-02"	"-1.92"	"-5.181339"	"-3.85e-02"	"PIAS2"	"protein inhibitor of activated STAT 2"
"213696_s_at"	"1.70e-01"	"6.18e-02"	"-1.92"	"-5.181751"	"-2.00e-01"	"MED8"	"mediator complex subunit 8"
"214297_at"	"1.70e-01"	"6.18e-02"	"1.92"	"-5.182557"	"1.88e-01"	"CSPG4"	"chondroitin sulfate proteoglycan 4"
"203317_at"	"1.70e-01"	"6.19e-02"	"-1.92"	"-5.183065"	"-2.51e-01"	"PSD4"	"pleckstrin and Sec7 domain containing 4"
"209690_s_at"	"1.70e-01"	"6.19e-02"	"1.92"	"-5.183488"	"8.96e-02"	"DOK4"	"docking protein 4"
"218370_s_at"	"1.70e-01"	"6.19e-02"	"-1.92"	"-5.183931"	"-3.34e-01"	"S100PBP"	"S100P binding protein"
"209549_s_at"	"1.70e-01"	"6.19e-02"	"-1.92"	"-5.184013"	"-1.55e-01"	"DGUOK"	"deoxyguanosine kinase"
"218562_s_at"	"1.70e-01"	"6.19e-02"	"-1.92"	"-5.184029"	"-1.61e-01"	"TMEM57"	"transmembrane protein 57"
"211964_at"	"1.70e-01"	"6.19e-02"	"1.92"	"-5.184088"	"3.91e-01"	"COL4A2"	"collagen type IV alpha 2 chain"
"221899_at"	"1.70e-01"	"6.20e-02"	"1.92"	"-5.184488"	"9.30e-01"	"N4BP2L2"	"NEDD4 binding protein 2 like 2"
"219759_at"	"1.70e-01"	"6.20e-02"	"1.92"	"-5.184651"	"1.14"	"ERAP2"	"endoplasmic reticulum aminopeptidase 2"
"217991_x_at"	"1.70e-01"	"6.21e-02"	"-1.92"	"-5.185649"	"-2.08e-01"	"SSBP3"	"single stranded DNA binding protein 3"
"211349_at"	"1.70e-01"	"6.21e-02"	"1.91"	"-5.186274"	"1.37e-01"	"SLC15A1"	"solute carrier family 15 member 1"
"201040_at"	"1.70e-01"	"6.21e-02"	"1.91"	"-5.186409"	"2.85e-01"	"GNAI2"	"G protein subunit alpha i2"
"208557_at"	"1.70e-01"	"6.21e-02"	"1.91"	"-5.186435"	"8.76e-02"	"HOXA6"	"homeobox A6"
"200629_at"	"1.71e-01"	"6.22e-02"	"1.91"	"-5.187224"	"7.51e-01"	"WARS"	"tryptophanyl-tRNA synthetase"
"215624_at"	"1.71e-01"	"6.22e-02"	"1.91"	"-5.187241"	"2.27e-01"	"TSC2"	"tuberous sclerosis 2"
"202466_at"	"1.71e-01"	"6.22e-02"	"-1.91"	"-5.187848"	"-2.11e-01"	"PAPD7"	"poly(A) RNA polymerase D7, non-canonical"
"211917_s_at"	"1.71e-01"	"6.22e-02"	"1.91"	"-5.187883"	"8.03e-02"	"PRLR"	"prolactin receptor"
"217562_at"	"1.71e-01"	"6.22e-02"	"-1.91"	"-5.188252"	"-5.81e-02"	"BRINP3"	"BMP/retinoic acid inducible neural specific 3"
"210043_at"	"1.71e-01"	"6.22e-02"	"1.91"	"-5.188292"	"1.50e-01"	"FRMD8"	"FERM domain containing 8"
"209854_s_at"	"1.71e-01"	"6.23e-02"	"-1.91"	"-5.188821"	"-1.53e-01"	"KLK2"	"kallikrein related peptidase 2"
"214765_s_at"	"1.71e-01"	"6.23e-02"	"-1.91"	"-5.189509"	"-3.06e-01"	"NAAA"	"N-acylethanolamine acid amidase"
"207132_x_at"	"1.71e-01"	"6.23e-02"	"-1.91"	"-5.189605"	"-2.30e-01"	"PFDN5"	"prefoldin subunit 5"
"206048_at"	"1.71e-01"	"6.24e-02"	"1.91"	"-5.189849"	"1.91e-01"	"OVOL2"	"ovo like zinc finger 2"
"206738_at"	"1.71e-01"	"6.24e-02"	"1.91"	"-5.189874"	"2.32e-01"	"APOC4-APOC2///APOC4///APOC2"	"APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2"
"213438_at"	"1.71e-01"	"6.24e-02"	"-1.91"	"-5.189878"	"-9.02e-02"	"NFASC"	"neurofascin"
"202340_x_at"	"1.71e-01"	"6.24e-02"	"-1.91"	"-5.190175"	"-8.68e-01"	"NR4A1"	"nuclear receptor subfamily 4 group A member 1"
"211996_s_at"	"1.71e-01"	"6.24e-02"	"1.91"	"-5.190685"	"7.52e-01"	"LOC101060275///NPIPA5///NPIPB5///NPIPB11///LOC613037///NPIPB4///NPIPB3"	"putative NPIP-like protein LOC613037///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3"
"207427_at"	"1.71e-01"	"6.24e-02"	"1.91"	"-5.19069"	"4.36e-02"	"ACR"	"acrosin"
"217848_s_at"	"1.71e-01"	"6.24e-02"	"-1.91"	"-5.190879"	"-2.60e-01"	"PPA1"	"pyrophosphatase (inorganic) 1"
"208815_x_at"	"1.71e-01"	"6.25e-02"	"1.91"	"-5.191099"	"2.29e-01"	"HSPA4"	"heat shock protein family A (Hsp70) member 4"
"221560_at"	"1.71e-01"	"6.25e-02"	"1.91"	"-5.192138"	"1.96e-01"	"MARK4"	"microtubule affinity regulating kinase 4"
"202213_s_at"	"1.71e-01"	"6.25e-02"	"-1.91"	"-5.192169"	"-3.03e-01"	"CUL4B"	"cullin 4B"
"209918_at"	"1.72e-01"	"6.26e-02"	"1.91"	"-5.193558"	"1.79e-01"	"GGTLC2"	"gamma-glutamyltransferase light chain 2"
"218345_at"	"1.72e-01"	"6.27e-02"	"1.91"	"-5.193962"	"6.19e-01"	"TMEM176A"	"transmembrane protein 176A"
"209197_at"	"1.72e-01"	"6.27e-02"	"1.91"	"-5.193994"	"1.76e-01"	"SYT11"	"synaptotagmin 11"
"218545_at"	"1.72e-01"	"6.27e-02"	"-1.91"	"-5.194186"	"-2.47e-01"	"CCDC91"	"coiled-coil domain containing 91"
"216000_at"	"1.72e-01"	"6.27e-02"	"1.91"	"-5.194528"	"1.31e-01"	""	""
"213328_at"	"1.72e-01"	"6.27e-02"	"-1.91"	"-5.194834"	"-2.28e-01"	"NEK1"	"NIMA related kinase 1"
"213681_at"	"1.72e-01"	"6.27e-02"	"1.91"	"-5.195023"	"7.03e-02"	"CYHR1"	"cysteine and histidine rich 1"
"202270_at"	"1.72e-01"	"6.28e-02"	"-1.91"	"-5.195993"	"-7.73e-01"	"GBP1"	"guanylate binding protein 1"
"214657_s_at"	"1.72e-01"	"6.29e-02"	"1.91"	"-5.197733"	"8.49e-01"	"MIR612///NEAT1"	"microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)"
"210294_at"	"1.72e-01"	"6.30e-02"	"1.91"	"-5.198235"	"1.42e-01"	"TAPBP"	"TAP binding protein (tapasin)"
"202283_at"	"1.72e-01"	"6.30e-02"	"-1.91"	"-5.198497"	"-8.25e-01"	"SERPINF1"	"serpin family F member 1"
"207790_at"	"1.72e-01"	"6.30e-02"	"1.91"	"-5.198657"	"2.31e-01"	"LRRC1"	"leucine rich repeat containing 1"
"208052_x_at"	"1.72e-01"	"6.30e-02"	"1.91"	"-5.198996"	"6.42e-02"	"CEACAM3"	"carcinoembryonic antigen related cell adhesion molecule 3"
"208177_at"	"1.73e-01"	"6.31e-02"	"1.91"	"-5.200439"	"1.08e-01"	"SLC34A1"	"solute carrier family 34 member 1"
"203167_at"	"1.73e-01"	"6.32e-02"	"1.91"	"-5.200598"	"5.76e-01"	"TIMP2"	"TIMP metallopeptidase inhibitor 2"
"205618_at"	"1.73e-01"	"6.32e-02"	"1.91"	"-5.20066"	"5.30e-01"	"PRRG1"	"proline rich and Gla domain 1"
"208607_s_at"	"1.73e-01"	"6.32e-02"	"1.91"	"-5.20144"	"7.20e-01"	"SAA2-SAA4///SAA2///SAA1"	"SAA2-SAA4 readthrough///serum amyloid A2///serum amyloid A1"
"218834_s_at"	"1.73e-01"	"6.32e-02"	"1.91"	"-5.201457"	"3.44e-01"	"TMEM132A"	"transmembrane protein 132A"
"204974_at"	"1.73e-01"	"6.33e-02"	"1.91"	"-5.202411"	"1.96e-01"	"RAB3A"	"RAB3A, member RAS oncogene family"
"215489_x_at"	"1.73e-01"	"6.33e-02"	"-1.91"	"-5.202663"	"-4.30e-01"	"HOMER3"	"homer scaffolding protein 3"
"208230_s_at"	"1.73e-01"	"6.33e-02"	"1.91"	"-5.202798"	"5.90e-02"	"NRG1"	"neuregulin 1"
"209929_s_at"	"1.73e-01"	"6.34e-02"	"-1.91"	"-5.203281"	"-1.06e-01"	"IKBKG"	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma"
"220618_s_at"	"1.73e-01"	"6.34e-02"	"-1.91"	"-5.203485"	"-8.04e-02"	"ZCWPW1"	"zinc finger CW-type and PWWP domain containing 1"
"207896_s_at"	"1.73e-01"	"6.34e-02"	"1.91"	"-5.20354"	"7.86e-02"	"DLEC1"	"deleted in lung and esophageal cancer 1"
"200027_at"	"1.73e-01"	"6.34e-02"	"-1.91"	"-5.203684"	"-1.41e-01"	"NARS"	"asparaginyl-tRNA synthetase"
"201596_x_at"	"1.73e-01"	"6.34e-02"	"1.90"	"-5.204033"	"3.52e-01"	"KRT18"	"keratin 18"
"201829_at"	"1.73e-01"	"6.34e-02"	"-1.90"	"-5.204069"	"-3.85e-01"	"NET1"	"neuroepithelial cell transforming 1"
"201046_s_at"	"1.73e-01"	"6.34e-02"	"1.90"	"-5.204084"	"2.27e-01"	"RAD23A"	"RAD23 homolog A, nucleotide excision repair protein"
"209735_at"	"1.73e-01"	"6.34e-02"	"-1.90"	"-5.204223"	"-4.40e-01"	"ABCG2"	"ATP binding cassette subfamily G member 2 (Junior blood group)"
"215923_s_at"	"1.73e-01"	"6.34e-02"	"-1.90"	"-5.204436"	"-4.00e-01"	"PSD4"	"pleckstrin and Sec7 domain containing 4"
"209886_s_at"	"1.73e-01"	"6.35e-02"	"1.90"	"-5.204899"	"1.32e-01"	"SMAD6"	"SMAD family member 6"
"203624_at"	"1.73e-01"	"6.35e-02"	"-1.90"	"-5.204931"	"-1.81e-01"	"AKAP17A"	"A-kinase anchoring protein 17A"
"201113_at"	"1.73e-01"	"6.35e-02"	"-1.90"	"-5.205373"	"-2.20e-01"	"TUFM"	"Tu translation elongation factor, mitochondrial"
"205570_at"	"1.73e-01"	"6.35e-02"	"1.90"	"-5.205611"	"1.38e-01"	"PIP4K2A"	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"205433_at"	"1.74e-01"	"6.37e-02"	"1.90"	"-5.207322"	"9.32e-01"	"BCHE"	"butyrylcholinesterase"
"221184_at"	"1.74e-01"	"6.37e-02"	"1.90"	"-5.207417"	"7.41e-02"	""	""
"218360_at"	"1.74e-01"	"6.37e-02"	"-1.90"	"-5.207498"	"-2.36e-01"	"RAB22A"	"RAB22A, member RAS oncogene family"
"212486_s_at"	"1.74e-01"	"6.37e-02"	"1.90"	"-5.207903"	"4.08e-01"	"FYN"	"FYN proto-oncogene, Src family tyrosine kinase"
"209381_x_at"	"1.74e-01"	"6.37e-02"	"1.90"	"-5.208016"	"3.24e-01"	"SF3A2"	"splicing factor 3a subunit 2"
"219096_at"	"1.74e-01"	"6.38e-02"	"1.90"	"-5.208558"	"1.20e-01"	"ARMC7"	"armadillo repeat containing 7"
"204171_at"	"1.74e-01"	"6.38e-02"	"-1.90"	"-5.208859"	"-2.01e-01"	"RPS6KB1"	"ribosomal protein S6 kinase B1"
"217947_at"	"1.74e-01"	"6.38e-02"	"1.90"	"-5.209232"	"2.31e-01"	"CMTM6"	"CKLF like MARVEL transmembrane domain containing 6"
"216123_x_at"	"1.74e-01"	"6.38e-02"	"1.90"	"-5.209288"	"1.88e-01"	""	""
"205781_at"	"1.74e-01"	"6.39e-02"	"1.90"	"-5.209927"	"1.55e-01"	"VPS9D1"	"VPS9 domain containing 1"
"209401_s_at"	"1.74e-01"	"6.39e-02"	"-1.90"	"-5.210037"	"-1.15e-01"	"SLC12A4"	"solute carrier family 12 member 4"
"206545_at"	"1.74e-01"	"6.39e-02"	"-1.90"	"-5.21052"	"-4.19e-01"	"CD28"	"CD28 molecule"
"203137_at"	"1.74e-01"	"6.39e-02"	"-1.90"	"-5.210788"	"-2.96e-01"	"WTAP"	"Wilms tumor 1 associated protein"
"214132_at"	"1.74e-01"	"6.39e-02"	"1.90"	"-5.210866"	"6.33e-01"	"ATP5C1"	"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
"202353_s_at"	"1.74e-01"	"6.39e-02"	"-1.90"	"-5.210966"	"-3.02e-01"	"PSMD12"	"proteasome 26S subunit, non-ATPase 12"
"211047_x_at"	"1.74e-01"	"6.39e-02"	"1.90"	"-5.211036"	"2.29e-01"	"AP2S1"	"adaptor related protein complex 2 sigma 1 subunit"
"213075_at"	"1.74e-01"	"6.40e-02"	"-1.90"	"-5.211488"	"-5.28e-01"	"OLFML2A"	"olfactomedin like 2A"
"204964_s_at"	"1.74e-01"	"6.40e-02"	"-1.90"	"-5.211628"	"-6.41e-01"	"SSPN"	"sarcospan"
"210967_x_at"	"1.74e-01"	"6.40e-02"	"1.90"	"-5.211877"	"3.20e-01"	"CACNB1"	"calcium voltage-gated channel auxiliary subunit beta 1"
"214751_at"	"1.74e-01"	"6.40e-02"	"-1.90"	"-5.212002"	"-2.49e-01"	"ZNF468"	"zinc finger protein 468"
"201738_at"	"1.74e-01"	"6.41e-02"	"-1.90"	"-5.21311"	"-2.11e-01"	"EIF1B"	"eukaryotic translation initiation factor 1B"
"219794_at"	"1.74e-01"	"6.41e-02"	"1.90"	"-5.213137"	"8.34e-02"	"VPS53"	"VPS53, GARP complex subunit"
"218168_s_at"	"1.74e-01"	"6.41e-02"	"-1.90"	"-5.213712"	"-3.40e-01"	"COQ8A"	"coenzyme Q8A"
"207263_x_at"	"1.75e-01"	"6.43e-02"	"1.90"	"-5.215337"	"1.84e-01"	"VEZT"	"vezatin, adherens junctions transmembrane protein"
"222311_s_at"	"1.75e-01"	"6.43e-02"	"1.90"	"-5.21582"	"2.23e-01"	"SCAF4"	"SR-related CTD associated factor 4"
"219375_at"	"1.75e-01"	"6.44e-02"	"-1.90"	"-5.216515"	"-2.36e-01"	"CEPT1"	"choline/ethanolamine phosphotransferase 1"
"218371_s_at"	"1.75e-01"	"6.44e-02"	"-1.90"	"-5.217173"	"-2.55e-01"	"PSPC1"	"paraspeckle component 1"
"220180_at"	"1.75e-01"	"6.44e-02"	"-1.90"	"-5.217637"	"-3.45e-02"	"CCDC68"	"coiled-coil domain containing 68"
"222136_x_at"	"1.75e-01"	"6.45e-02"	"-1.90"	"-5.217815"	"-1.93e-01"	"ZNF729///ZNF43"	"zinc finger protein 729///zinc finger protein 43"
"206215_at"	"1.75e-01"	"6.45e-02"	"1.90"	"-5.217833"	"3.01e-01"	"OPCML"	"opioid binding protein/cell adhesion molecule like"
"221962_s_at"	"1.75e-01"	"6.45e-02"	"1.90"	"-5.217892"	"3.68e-01"	"UBE2H"	"ubiquitin conjugating enzyme E2 H"
"202718_at"	"1.75e-01"	"6.45e-02"	"1.90"	"-5.217915"	"5.40e-01"	"IGFBP2"	"insulin like growth factor binding protein 2"
"208113_x_at"	"1.75e-01"	"6.45e-02"	"1.90"	"-5.218051"	"2.01e-01"	"PABPC3"	"poly(A) binding protein cytoplasmic 3"
"211424_x_at"	"1.75e-01"	"6.45e-02"	"1.90"	"-5.218205"	"2.58e-01"	"METTL7A"	"methyltransferase like 7A"
"209496_at"	"1.75e-01"	"6.46e-02"	"-1.90"	"-5.219043"	"-6.30e-01"	"RARRES2"	"retinoic acid receptor responder 2"
